season,game_id,event_index,decision,call_type,luna_level,sonnet_level,final_level,final_source
2018-19,0021801180,23,CNC,Foul: Personal,marginal,,marginal,luna
2018-19,0021801180,24,CNC,Foul: Shooting,marginal,,marginal,luna
2018-19,0021801180,25,CNC,Foul: Offensive,marginal,,marginal,luna
2018-19,0021801180,26,CNC,Foul: Shooting,legal,,legal,luna
2018-19,0021801185,0,CNC,Foul: Offensive,marginal,,marginal,luna
2018-19,0021801185,2,CNC,Foul: Loose Ball,marginal,,marginal,luna
2018-19,0021801185,3,CNC,Foul: Shooting,marginal,,marginal,luna
2018-19,0021801185,4,CC,Foul: Offensive,affecting,,affecting,luna
2018-19,0021801185,5,CNC,Foul: Personal,marginal,,marginal,luna
2018-19,0021801185,6,CNC,Foul: Shooting,marginal,,marginal,luna
2018-19,0021801185,8,CNC,Foul: Shooting,legal,,legal,luna
2018-19,0021801185,9,CNC,Foul: Shooting,marginal,,marginal,luna
2018-19,0021801185,11,CNC,Foul: Loose Ball,marginal,,marginal,luna
2018-19,0021801185,12,CNC,Foul: Offensive,none,none,none,sonnet
2018-19,0021801185,13,INC,Foul: Shooting,affecting,,affecting,luna
2018-19,0021801185,14,CNC,Foul: Loose Ball,marginal,,marginal,luna
2018-19,0021801185,15,CNC,Foul: Personal,legal,,legal,luna
2018-19,0021801185,16,CNC,Foul: Shooting,legal,,legal,luna
2018-19,0021801185,17,CNC,Foul: Away from Play,marginal,,marginal,luna
2018-19,0021801185,18,CNC,Foul: Away from Play,marginal,,marginal,luna
2018-19,0021801185,19,CNC,Foul: Away from Play,marginal,,marginal,luna
2018-19,0021801185,20,CC,Foul: Personal,not_contact_judgment,,not_contact_judgment,luna
2018-19,0021801185,21,CNC,Foul: Away from Play,marginal,,marginal,luna
2018-19,0021801185,22,CC,Foul: Personal,not_contact_judgment,,not_contact_judgment,luna
2018-19,0021801185,23,CNC,Foul: Away from Play,marginal,,marginal,luna
2018-19,0021801185,24,CNC,Foul: Offensive,none,none,none,sonnet
2018-19,0021801189,0,CNC,Foul: Personal,marginal,,marginal,luna
2018-19,0021801189,1,CC,Foul: Shooting,affecting,,affecting,luna
2018-19,0021801189,2,CNC,Foul: Personal,marginal,,marginal,luna
2018-19,0021801189,3,CNC,Foul: Shooting,legal,,legal,luna
2018-19,0021801189,4,CNC,Foul: Offensive,marginal,,marginal,luna
2018-19,0021801189,5,CNC,Foul: Shooting,marginal,,marginal,luna
2018-19,0021801189,6,INC,Foul: Offensive,affecting,,affecting,luna
2018-19,0021801189,7,CNC,Foul: Shooting,marginal,,marginal,luna
2018-19,0021801189,9,CNC,Foul: Shooting,marginal,,marginal,luna
2018-19,0021801189,10,CNC,Foul: Loose Ball,marginal,,marginal,luna
2018-19,0021801189,11,CNC,Foul: Shooting,marginal,,marginal,luna
2018-19,0021801189,12,CC,Foul: Personal,affecting,,affecting,luna
2018-19,0021801189,13,CNC,Foul: Loose Ball,marginal,,marginal,luna
2018-19,0021801189,14,CC,Foul: Technical,not_contact_judgment,,not_contact_judgment,luna
2018-19,0021801189,15,CNC,Foul: Shooting,legal,,legal,luna
2018-19,0021801189,18,CNC,Foul: Shooting,marginal,,marginal,luna
2018-19,0021801189,19,CC,Foul: Personal,not_contact_judgment,,not_contact_judgment,luna
2018-19,0021801189,20,CNC,Foul: Personal,marginal,,marginal,luna
2018-19,0021801190,0,CNC,Foul: Offensive,none,,none,luna
2018-19,0021801190,1,CNC,Foul: Shooting,marginal,,marginal,luna
2018-19,0021801190,2,CNC,Foul: Offensive,none,,none,luna
2018-19,0021801190,3,CNC,Foul: Personal,marginal,,marginal,luna
2018-19,0021801190,4,CNC,Foul: Personal,marginal,,marginal,luna
2018-19,0021801190,5,INC,Foul: Shooting,affecting,,affecting,luna
2018-19,0021801190,6,CNC,Foul: Personal,marginal,,marginal,luna
2018-19,0021801190,7,CNC,Foul: Personal,marginal,,marginal,luna
2018-19,0021801190,8,CNC,Foul: Offensive,none,,none,luna
2018-19,0021801190,9,CNC,Foul: Loose Ball,marginal,,marginal,luna
2018-19,0021801190,10,CC,Foul: Shooting,affecting,,affecting,luna
2018-19,0021801190,11,CNC,Foul: Loose Ball,marginal,,marginal,luna
2018-19,0021801190,12,CNC,Foul: Offensive,none,,none,luna
2018-19,0021801190,13,CNC,Foul: Personal,marginal,,marginal,luna
2018-19,0021801190,14,CC,Foul: Personal,not_contact_judgment,,not_contact_judgment,luna
2018-19,0021801192,1,CNC,Foul: Loose Ball,marginal,,marginal,luna
2018-19,0021801192,2,CC,Foul: Personal,affecting,,affecting,luna
2018-19,0021801192,3,INC,Foul: Personal,affecting,,affecting,luna
2018-19,0021801192,5,CNC,Foul: Shooting,marginal,,marginal,luna
2018-19,0021801192,6,CNC,Foul: Offensive,none,,none,luna
2018-19,0021801192,7,CNC,Foul: Personal,marginal,,marginal,luna
2018-19,0021801192,8,CNC,Foul: Shooting,marginal,,marginal,luna
2018-19,0021801192,9,CNC,Foul: Offensive,marginal,,marginal,luna
2018-19,0021801192,10,CC,Foul: Personal Take,not_contact_judgment,,not_contact_judgment,luna
2018-19,0021801192,11,CC,Foul: Personal Take,not_contact_judgment,,not_contact_judgment,luna
2018-19,0021801192,12,CNC,Foul: Personal,legal,,legal,luna
2018-19,0021801193,0,CNC,Foul: Personal,marginal,,marginal,luna
2018-19,0021801193,1,CNC,Foul: Shooting,legal,,legal,luna
2018-19,0021801193,2,CNC,Foul: Shooting,legal,legal,legal,sonnet
2018-19,0021801193,3,CNC,Foul: Offensive,none,,none,luna
2018-19,0021801193,4,CNC,Foul: Shooting,marginal,,marginal,luna
2018-19,0021801193,5,CNC,Foul: Shooting,legal,,legal,luna
2018-19,0021801193,6,CNC,Foul: Offensive,marginal,,marginal,luna
2018-19,0021801193,7,CC,Foul: Shooting,affecting,,affecting,luna
2018-19,0021801193,8,CNC,Foul: Offensive,marginal,,marginal,luna
2018-19,0021801193,9,CNC,Foul: Shooting,marginal,,marginal,luna
2018-19,0021801193,10,CNC,Foul: Offensive,marginal,,marginal,luna
2018-19,0021801193,11,CNC,Foul: Shooting,legal,legal,legal,sonnet
2018-19,0021801193,12,CNC,Foul: Personal,marginal,,marginal,luna
2018-19,0021801193,13,INC,Foul: Personal,affecting,,affecting,luna
2018-19,0021801193,14,CNC,Foul: Personal,marginal,,marginal,luna
2018-19,0021801193,15,CNC,Foul: Offensive,none,,none,luna
2018-19,0021801193,16,CNC,Foul: Personal,marginal,,marginal,luna
2018-19,0021801193,17,CNC,Foul: Shooting,legal,,legal,luna
2018-19,0021801195,0,CNC,Foul: Offensive,none,,none,luna
2018-19,0021801195,1,CC,Foul: Shooting,affecting,,affecting,luna
2018-19,0021801195,3,CNC,Foul: Offensive,none,,none,luna
2018-19,0021801195,4,CC,Foul: Shooting,affecting,,affecting,luna
2018-19,0021801195,5,CC,Foul: Personal,affecting,,affecting,luna
2018-19,0021801195,8,CNC,Foul: Shooting,legal,,legal,luna
2018-19,0021801195,11,CNC,Foul: Shooting,marginal,,marginal,luna
2018-19,0021801195,13,CNC,Foul: Personal,legal,,legal,luna
2018-19,0021801195,14,CNC,Foul: Shooting,legal,legal,legal,sonnet
2018-19,0021801195,15,CNC,Foul: Loose Ball,marginal,,marginal,luna
2018-19,0021801201,0,CNC,Foul: Shooting,legal,,legal,luna
2018-19,0021801201,1,CNC,Foul: Offensive,none,,none,luna
2018-19,0021801201,2,CNC,Foul: Shooting,legal,,legal,luna
2018-19,0021801201,3,CNC,Foul: Offensive,marginal,,marginal,luna
2018-19,0021801201,5,CC,Foul: Shooting,affecting,,affecting,luna
2018-19,0021801201,6,CNC,Foul: Offensive,marginal,,marginal,luna
2018-19,0021801201,7,CNC,Foul: Offensive,none,,none,luna
2018-19,0021801201,8,CNC,Foul: Defense 3 Second,not_contact_judgment,,not_contact_judgment,luna
2018-19,0021801201,10,CNC,Foul: Offensive,none,,none,luna
2018-19,0021801201,11,CNC,Foul: Personal,legal,,legal,luna
2018-19,0021801201,12,CNC,Foul: Defense 3 Second,not_contact_judgment,,not_contact_judgment,luna
2018-19,0021801201,13,CC,Foul: Personal,affecting,,affecting,luna
2018-19,0021801201,15,CNC,Foul: Loose Ball,marginal,,marginal,luna
2018-19,0021801201,16,CNC,Foul: Loose Ball,marginal,,marginal,luna
2018-19,0021801201,17,CNC,Foul: Loose Ball,legal,,legal,luna
2018-19,0021801201,18,CNC,Foul: Shooting,legal,legal,legal,sonnet
2018-19,0021801201,19,CNC,Foul: Loose Ball,none,,none,luna
2018-19,0021801201,20,CNC,Foul: Loose Ball,marginal,,marginal,luna
2018-19,0021801201,21,INC,Foul: Shooting,affecting,,affecting,luna
2018-19,0021801201,22,CNC,Foul: Offensive,none,,none,luna
2018-19,0021801201,23,CNC,Foul: Personal,marginal,,marginal,luna
2018-19,0021801201,24,CNC,Foul: Offensive,none,,none,luna
2018-19,0021801201,25,CNC,Foul: Offensive,none,,none,luna
2018-19,0021801201,26,CNC,Foul: Offensive,none,,none,luna
2018-19,0021801201,28,CNC,Foul: Shooting,marginal,,marginal,luna
2018-19,0021801201,29,CNC,Foul: Defense 3 Second,not_contact_judgment,,not_contact_judgment,luna
2018-19,0021801201,30,CNC,Foul: Shooting,legal,,legal,luna
2018-19,0021801201,31,CNC,Foul: Shooting,marginal,,marginal,luna
2018-19,0021801201,32,CNC,Foul: Loose Ball,marginal,,marginal,luna
2018-19,0021801201,33,CNC,Foul: Shooting,legal,legal,legal,sonnet
2018-19,0021801201,34,CNC,Foul: Shooting,legal,,legal,luna
2018-19,0021801201,35,CC,Foul: Personal,not_contact_judgment,,not_contact_judgment,luna
2018-19,0021801201,36,CC,Foul: Personal,not_contact_judgment,,not_contact_judgment,luna
2018-19,0021801201,37,CNC,Foul: Offensive,none,,none,luna
2018-19,0021801201,38,CNC,Foul: Shooting,legal,,legal,luna
2018-19,0021801201,39,CC,Foul: Personal,not_contact_judgment,,not_contact_judgment,luna
2018-19,0021801201,40,CC,Foul: Personal,not_contact_judgment,,not_contact_judgment,luna
2018-19,0021801201,41,CNC,Foul: Shooting,marginal,,marginal,luna
2018-19,0021801203,0,CNC,Foul: Personal,marginal,,marginal,luna
2018-19,0021801203,1,CNC,Foul: Shooting,marginal,,marginal,luna
2018-19,0021801203,2,CNC,Foul: Offensive,none,,none,luna
2018-19,0021801203,3,CNC,Foul: Personal,marginal,,marginal,luna
2018-19,0021801203,4,CNC,Foul: Shooting,marginal,,marginal,luna
2018-19,0021801203,5,CNC,Foul: Offensive,none,,none,luna
2018-19,0021801203,6,CNC,Foul: Personal,marginal,,marginal,luna
2018-19,0021801203,7,CC,Foul: Offensive,affecting,,affecting,luna
2018-19,0021801203,8,CNC,Foul: Offensive,none,,none,luna
2018-19,0021801203,9,CNC,Foul: Personal,marginal,,marginal,luna
2018-19,0021801203,10,CNC,Foul: Personal,marginal,,marginal,luna
2018-19,0021801203,11,CNC,Foul: Personal,marginal,,marginal,luna
2018-19,0021801203,13,CNC,Foul: Personal,marginal,,marginal,luna
2018-19,0021801203,14,CNC,Foul: Shooting,none,,none,luna
2018-19,0021801203,15,CC,Foul: Loose Ball,affecting,,affecting,luna
2018-19,0021801203,16,CNC,Foul: Personal,marginal,,marginal,luna
2018-19,0021801203,17,CNC,Foul: Offensive,none,,none,luna
2018-19,0021801203,18,CC,Foul: Personal,not_contact_judgment,,not_contact_judgment,luna
2018-19,0021801203,19,CNC,Foul: Shooting,marginal,,marginal,luna
2018-19,0021801203,20,CC,Foul: Loose Ball,affecting,,affecting,luna
2018-19,0021801203,21,CNC,Foul: Personal,marginal,,marginal,luna
2018-19,0021801203,22,CNC,Foul: Offensive,none,,none,luna
2018-19,0021801204,0,CNC,Foul: Loose Ball,marginal,,marginal,luna
2018-19,0021801204,1,CNC,Foul: Shooting,marginal,,marginal,luna
2018-19,0021801204,3,CNC,Foul: Offensive,none,,none,luna
2018-19,0021801204,4,CNC,Foul: Personal,marginal,,marginal,luna
2018-19,0021801204,5,CNC,Foul: Offensive,none,,none,luna
2018-19,0021801204,6,CNC,Foul: Offensive,none,,none,luna
2018-19,0021801204,7,CNC,Foul: Personal,marginal,,marginal,luna
2018-19,0021801204,8,CNC,Foul: Shooting,marginal,,marginal,luna
2018-19,0021801204,9,INC,Foul: Shooting,affecting,,affecting,luna
2018-19,0021801204,10,CC,Foul: Personal,affecting,,affecting,luna
2018-19,0021801204,12,CC,Foul: Personal Take,not_contact_judgment,,not_contact_judgment,luna
2018-19,0021801204,13,CNC,Foul: Offensive,none,none,none,sonnet
2018-19,0021801204,14,INC,Foul: Shooting,affecting,,affecting,luna
2018-19,0021801206,0,CNC,Foul: Offensive,legal,legal,legal,sonnet
2018-19,0021801206,2,CNC,Foul: Shooting,marginal,,marginal,luna
2018-19,0021801206,3,CNC,Foul: Loose Ball,marginal,,marginal,luna
2018-19,0021801206,4,CC,Foul: Personal,affecting,,affecting,luna
2018-19,0021801206,5,CNC,Foul: Offensive,none,,none,luna
2018-19,0021801206,6,CNC,Foul: Shooting,legal,,legal,luna
2018-19,0021801206,7,CNC,Foul: Loose Ball,marginal,,marginal,luna
2018-19,0021801206,8,CC,Foul: Personal,affecting,,affecting,luna
2018-19,0021801206,9,CNC,Foul: Personal,legal,legal,legal,sonnet
2018-19,0021801206,10,CNC,Foul: Shooting,legal,legal,legal,sonnet
2018-19,0021801206,11,CNC,Foul: Personal,marginal,,marginal,luna
2018-19,0021801206,12,CNC,Foul: Shooting,marginal,,marginal,luna
2018-19,0021801206,13,CNC,Foul: Offensive,none,,none,luna
2018-19,0021801206,14,CNC,Foul: Shooting,legal,,legal,luna
2018-19,0021801206,15,CNC,Foul: Loose Ball,marginal,,marginal,luna
2018-19,0021801206,17,INC,Foul: Shooting,affecting,,affecting,luna
2018-19,0021801206,18,CNC,Foul: Loose Ball,marginal,,marginal,luna
2018-19,0021801206,19,CC,Foul: Shooting,affecting,,affecting,luna
2018-19,0021801206,20,CNC,Foul: Shooting,marginal,,marginal,luna
2018-19,0021801207,0,CNC,Foul: Offensive,marginal,,marginal,luna
2018-19,0021801207,1,CNC,Foul: Offensive,none,,none,luna
2018-19,0021801207,2,CNC,Foul: Shooting,legal,,legal,luna
2018-19,0021801207,3,CNC,Foul: Offensive,none,none,none,sonnet
2018-19,0021801207,4,CNC,Foul: Shooting,legal,,legal,luna
2018-19,0021801207,5,CC,Foul: Personal,affecting,,affecting,luna
2018-19,0021801207,6,CNC,Foul: Offensive,none,,none,luna
2018-19,0021801207,7,CNC,Foul: Personal,legal,,legal,luna
2018-19,0021801207,8,INC,Foul: Shooting,affecting,,affecting,luna
2018-19,0021801207,9,CNC,Foul: Offensive,none,none,none,sonnet
2018-19,0021801207,10,CNC,Foul: Shooting,none,none,none,sonnet
2018-19,0021801207,11,CNC,Foul: Personal,marginal,,marginal,luna
2018-19,0021801207,12,CC,Foul: Personal,affecting,,affecting,luna
2018-19,0021801207,13,CNC,Foul: Shooting,legal,,legal,luna
2018-19,0021801207,15,CNC,Foul: Shooting,legal,,legal,luna
2018-19,0021801207,16,CC,Foul: Personal,affecting,,affecting,luna
2018-19,0021801207,17,CNC,Foul: Personal,legal,,legal,luna
2018-19,0021801208,0,CNC,Foul: Shooting,legal,,legal,luna
2018-19,0021801208,1,CNC,Foul: Shooting,legal,,legal,luna
2018-19,0021801208,2,CNC,Foul: Personal,marginal,,marginal,luna
2018-19,0021801208,3,CNC,Foul: Personal,legal,,legal,luna
2018-19,0021801208,4,CNC,Foul: Shooting,marginal,,marginal,luna
2018-19,0021801208,5,CC,Foul: Shooting,affecting,,affecting,luna
2018-19,0021801208,6,CNC,Foul: Offensive,marginal,,marginal,luna
2018-19,0021801208,7,CNC,Foul: Shooting,marginal,,marginal,luna
2018-19,0021801208,8,CNC,Foul: Offensive,none,,none,luna
2018-19,0021801208,10,CNC,Foul: Personal,marginal,,marginal,luna
2018-19,0021801208,11,CNC,Foul: Shooting,legal,,legal,luna
2018-19,0021801208,12,CNC,Foul: Shooting,legal,,legal,luna
2018-19,0021801208,14,CC,Foul: Personal,not_contact_judgment,,not_contact_judgment,luna
2018-19,0021801208,15,CNC,Foul: Shooting,legal,,legal,luna
2018-19,0021801210,1,CNC,Foul: Personal,legal,legal,legal,sonnet
2018-19,0021801210,2,CNC,Foul: Offensive,marginal,,marginal,luna
2018-19,0021801210,4,CC,Foul: Shooting,affecting,,affecting,luna
2018-19,0021801210,5,CNC,Foul: Shooting,marginal,,marginal,luna
2018-19,0021801210,6,CNC,Foul: Offensive,legal,,legal,luna
2018-19,0021801210,7,INC,Foul: Personal,affecting,,affecting,luna
2018-19,0021801210,8,CNC,Foul: Offensive,legal,,legal,luna
2018-19,0021801210,9,CC,Foul: Personal,not_contact_judgment,,not_contact_judgment,luna
2018-19,0021801210,10,CNC,Foul: Shooting,legal,,legal,luna
2018-19,0021801210,11,CC,Foul: Personal,not_contact_judgment,,not_contact_judgment,luna
2018-19,0021801210,12,CNC,Foul: Personal,marginal,,marginal,luna
2018-19,0021801218,0,CNC,Foul: Shooting,marginal,,marginal,luna
2018-19,0021801218,1,CC,Foul: Loose Ball,affecting,,affecting,luna
2018-19,0021801218,2,CNC,Foul: Personal,marginal,,marginal,luna
2018-19,0021801218,3,CNC,Foul: Offensive,affecting,,affecting,luna
2018-19,0021801218,4,CNC,Foul: Offensive,marginal,,marginal,luna
2018-19,0021801218,5,CNC,Foul: Offensive,legal,,legal,luna
2018-19,0021801218,6,IC,Foul: Personal,affecting,,affecting,luna
2018-19,0021801218,7,CNC,Foul: Offensive,marginal,,marginal,luna
2018-19,0021801218,8,CNC,Foul: Offensive,legal,,legal,luna
2018-19,0021801218,9,CNC,Foul: Personal,marginal,,marginal,luna
2018-19,0021801218,10,CC,Foul: Shooting,affecting,,affecting,luna
2018-19,0021801218,11,CNC,Foul: Offensive,marginal,,marginal,luna
2018-19,0021801218,12,CNC,Foul: Offensive,marginal,,marginal,luna
2018-19,0021801218,13,CNC,Foul: Offensive,legal,,legal,luna
2018-19,0021801218,14,CNC,Foul: Personal,marginal,,marginal,luna
2018-19,0021801218,15,CNC,Foul: Offensive,legal,,legal,luna
2018-19,0021801218,16,CNC,Foul: Personal,marginal,,marginal,luna
2018-19,0021801218,18,INC,Foul: Shooting,affecting,,affecting,luna
2018-19,0021801218,20,CC,Foul: Personal,affecting,,affecting,luna
2018-19,0021801218,21,CNC,Foul: Personal,legal,,legal,luna
2018-19,0021801218,22,CNC,Foul: Offensive,legal,,legal,luna
2018-19,0021801218,23,CC,Foul: Personal,not_contact_judgment,,not_contact_judgment,luna
2018-19,0021801218,24,CNC,Foul: Personal,marginal,,marginal,luna
2018-19,0021801218,25,CNC,Foul: Shooting,legal,,legal,luna
2018-19,0021801218,26,INC,Foul: Offensive,affecting,,affecting,luna
2018-19,0021801218,27,CNC,Foul: Offensive,marginal,,marginal,luna
2018-19,0021801218,28,CNC,Foul: Shooting,legal,,legal,luna
2018-19,0021801219,0,CNC,Foul: Loose Ball,marginal,,marginal,luna
2018-19,0021801219,1,CC,Foul: Shooting,affecting,,affecting,luna
2018-19,0021801219,2,CC,Foul: Personal,affecting,,affecting,luna
2018-19,0021801219,3,CNC,Foul: Defense 3 Second,not_contact_judgment,,not_contact_judgment,luna
2018-19,0021801219,4,CC,Foul: Shooting,affecting,,affecting,luna
2018-19,0021801219,5,CNC,Foul: Offensive,none,,none,luna
2018-19,0021801219,6,CNC,Foul: Defense 3 Second,not_contact_judgment,,not_contact_judgment,luna
2018-19,0021801219,7,CNC,Foul: Loose Ball,marginal,,marginal,luna
2018-19,0021801219,8,CNC,Foul: Offensive,marginal,,marginal,luna
2018-19,0021801219,9,CNC,Foul: Personal,affecting,legal,legal,sonnet
2018-19,0021801219,10,CNC,Foul: Defense 3 Second,not_contact_judgment,,not_contact_judgment,luna
2018-19,0021801220,0,CNC,Foul: Offensive,none,,none,luna
2018-19,0021801220,1,CNC,Foul: Personal,none,,none,luna
2018-19,0021801220,2,CNC,Foul: Offensive,none,,none,luna
2018-19,0021801220,3,CNC,Foul: Loose Ball,marginal,,marginal,luna
2018-19,0021801220,4,CNC,Foul: Shooting,marginal,,marginal,luna
2018-19,0021801220,5,CNC,Foul: Offensive,none,,none,luna
2018-19,0021801220,7,INC,Foul: Personal,affecting,,affecting,luna
2018-19,0021801220,8,CNC,Foul: Offensive,legal,legal,legal,sonnet
2018-19,0021801220,9,CNC,Foul: Shooting,marginal,,marginal,luna
2018-19,0021801220,10,CC,Foul: Loose Ball,affecting,,affecting,luna
2018-19,0021801220,11,CNC,Foul: Personal,marginal,,marginal,luna
2018-19,0021801220,12,CNC,Foul: Offensive,none,none,none,sonnet
2018-19,0021801220,13,CNC,Foul: Away from Play,marginal,,marginal,luna
2018-19,0021801220,14,CC,Foul: Shooting,affecting,,affecting,luna
2018-19,0021801228,1,CC,Foul: Shooting,affecting,,affecting,luna
2018-19,0021801228,2,CC,Foul: Personal,affecting,,affecting,luna
2018-19,0021801228,3,CNC,Foul: Personal,marginal,,marginal,luna
2018-19,0021801228,4,CNC,Foul: Personal,marginal,,marginal,luna
2018-19,0021801228,5,CNC,Foul: Personal,legal,legal,legal,sonnet
2018-19,0021801228,6,INC,Foul: Personal,affecting,,affecting,luna
2018-19,0021801228,7,CNC,Foul: Offensive,none,,none,luna
2018-19,0021801228,8,CNC,Foul: Personal,marginal,,marginal,luna
2018-19,0021801228,9,CNC,Foul: Offensive,none,marginal,marginal,sonnet
2018-19,0021801228,10,CNC,Foul: Personal,marginal,,marginal,luna
2018-19,0021801228,11,CNC,Foul: Loose Ball,marginal,,marginal,luna
2018-19,0021801228,12,CNC,Foul: Personal,marginal,,marginal,luna
2018-19,0021801228,13,INC,Foul: Personal,affecting,,affecting,luna
2018-19,0021801228,14,CNC,Foul: Offensive,none,marginal,marginal,sonnet
